cleaned_comment,label_id
aba nhớ đem con này ra thế_giới nhé abe,0
yêu cô quá,0
con này mất khối tiền,0
thầy review dùm em cái mông này vs ạ,0
cô thấy cưng dễ_thương quá iu cô,0
muốn gớt nước_mắt,0
chui lu viet nam da roi toi chui bac ky troi,0
vậy thay_vì hô_bớ người ta ăn_cướp thì nạn_nhân nên hô phản_động kìa,0
bả lên tiqui đẹp dễ sợ duyên_dáng hà,0
nó có lây qua đường đt ko,0
link facebook anh trần văn_xuân nè mọi người,0
tộc mixi có khác 33,0
xin nhà tiên_tri cho biết liệu trong đại_dịch covid 19 này lũ 3 cccđ tại hải_ngoại có_thể miễn_dịch ko ạ và nếu bị nhiễm dịch thì lũ 3 sỏ lá sẽ đổ lỗi cho cộng_sản hay do sự chủ_quan của chính_quyền mỹ,2
đâu ra mà vay cái này là đang mua vn dưới hình_thức trả_góp đó,0
nghe rất lí_mạc sầu nhưng lại rất cô cô,0
cả cái thằng máu lồn ad nữa dạo này cứ đăng mấy cái nhảm lồn đ thích mua hộp cơm 200000 thì vè nhà cắm con mẹ m cơm mà ăn đi xăm_xoi cái lồn_ý à,2
mai thu_hoàng tôi còn vừa bị chặn cmt rồi kia kìađúng là đáng sợ hơn cả dịchhhh,0
nguyễn_văn_huân,0
ủa bữa khóc_lóc xin_lỗi rồi giờ chửi tiếp hả,0
thùy trang giờ có nè,0
dễ_thương quá bé ba ơi,0
tâm trần_ch dừng lại đâu,0
đây là thầy ba sao 1 tuần dùm dầu_gội,0
xin ảnh ạ,0
hard làm cc gì nưax thầy cứ đanh_man phi_te như_vậy là ok rồi chắc_chắn lên vcsa,0
cứ như mấy ông trại tâm_thần nghịch_kiến ấy nhỉ,2
sao chị k chửi linh_lóc,0
mặc_dù có rtx 2080 và rx580 rồi nhưng thôi nếu a cho thì e nhận,0
cuong phan_con này năm sau dự là 2000 đô nhé,0
hải_hà haha cắcc,0
cái máu_lồn gì cũng kêu lỗ là thế_lồn nào nhỉ,1
sau sing là tới hàn_quốc bằng_chứng là thím_ngân đã cài cắm 9 điệp_viên vào đóa,0
thầy_giáo lu vcl thấy giáo_lu,0
cái hàu ob này có dành cho trai cong như mình ko nhỉ,0
auto mua comment có_thể mua được mà nếu chốt đơn là thật đi nhưng sau không nhắn_tin cho shop thì cũng đâu bánkakaaaaaaa,0
ae lưu_ý,0
ncc,1
tú trinh_đen quá mới dính,0
nguyễn_thị_hương giàu để báo nước chứ không giúp nước,0
gia cát lồn,2
chị nói_chuyện quá sản_khoái 1000 like cho chị quá thực_tế,0
ngoài xây hẳn resort 4 sao trong vườn_quốc_gia mới bị phát_giác không giấy_phép 8 b lê trực_đền tổ cũng lạ,0
chúc_mừng thầy nha,0
chu_gia bảo_ơ không trả_lời được à,0
nguyễn_quốc_an một giọt là nước suối tinh_khiết,0
công_thức phá_sản,0
đọc bài báo xong buồn ĩa đéo chịu đc,1
thuốc lào_đếy,0
hàng nóng,0
ko có hoa_hồng nếu ko làm mà chỉ giỏi phá,0
tội anh be,0
ko thuế cao nó ng ng xe ô_tô nhà_nhà_xe ô_tô lấy đg méo đâu mà đi,0
thu tuyền phan_hợp_nhóm lại các cậu ơi,0
tưởng lại quảng_cáo thuốc sinh_lực,0
hoài_giang thành trend rồi kìa,0
this is việt_nam,0
anh_em đang cmt và xem đéo được,0
cho em dia chi di_chi,0
lần này sẽ khác,0
sống chậm thôi các ông,0
hongkong ủng_hộ tq trả đũa mỹ_hongkong ở đây là chỉ một_mình bà carrie_lam và bộ sậu tay_sai tq của bà ta chứ không phải người_dân hongkong,2
suc vat là có thật,1
đinh_phước mấy cậu căng quá,0
duy_trần xin video với bạn ơi,0
tôi cũng vây nói ko với tân_hiệp phát,0
còn đây là đỉnh_cao_trí_tuệ vn,0
nếu là sela thì mọi chuyện sẽ k dừng lại ở đó,0
nghe hư_trúc nhưng rất mộ dung_phục,0
phê to phê,0
ngủ đất v,0
this is vietnam,0
nguyễn_hoàng bài j v,0
nguyễn_hoàng_sâm fbi,0
khi k con vb,0
nhìn tiên_tri vũ_trụ ngon cơm rồi nghe,0
minh nguyen sập tiệm_mẩy thất_nghiệp 1 time,0
ông nào khai_giảng không chụp ảnh điểm_danh cái,0
tuyển_thủ trong team chuyên_nghiệp mang pubg vn ra thế_giới này,0
gặp du_học_sinh ma cao bằng tắt nắng hết,0
ok như 2 giọt nước,0
cháu đang còn nhỏ mà cô_chú làm hư cháu quá,0
không hiểu clg đang sảy ra,1
cô linda của chúng_em đâu,0
em đợi nãy h_áh này cười xĩu,0
cứ từ_từ,0
không lối_thoát tiến_k được lùi cũng không xong,0
cutee thật_sự,0
hay ho đéo_j bài này hay lại câu like mất facebook,2
lan hoa mấy đứa suốt ngày bảo người ta_đạo này nọ cả đời chỉ núp dưới bóng của người khác,2
này thì chúc_mừng với chúng_tôi à,0
lê nhật_khoa đem qua cmt bên lộc sting v,0
gửi thầy,0
ngọc anh cười xỉu_khúc đó,0
dubai mà coi cái bảng giá này là dội hàng liền chiếc hyundai i20 bên ân_độ bán 9000 về vn gần 650 triệu mua 1 chiec xe là cúng cho chúng_nó hơn 1 chiếc xe kn thật,0
hôm_nay anh chưa đổi được tiền các em chịu_khó mai anh_em mình cùng bay,0
các em bình_tĩnh,0
hoàng_tử của chị ơi vvv,0
congrats,0
catherine yangyến đỗ a_thề là a ứ có bệnh_nha cho a về đi,0
ra biển team up xem có mở_rộng nuôi tôm ngoài đó được k đó mà,0
so_sánh quá khập_khểnh hả thầy,0
mưa_gió bão bùng,0
nghe thôi biết cội_nguồn nơi nàonét đẹp của bản_sắc văn_hóa vùng miền,0
,0
tuyển để e_dí l vào mạt_ngkhac à,2
high fashion lắm á anh,0
nhưng người hàn_k biết kiểu_dáng đó ở vn có một ý_nghĩ ghê_gớm,0
ạ các bácnhìn like,0
hay quá,0
a di_đà phật,0
ng pháp_huhu đã buồn rồi ko có gì coi buồn hơn,0
đc vái l anh ưiii,0
vại là e đã sai pk nhỉ,0
thành vinh có page ba gà và những người bạn đó liên_hệ xem,0
cô lại dễ thươngi love you cho gờ cu,0
sao chúng_mày ko nhịn tham_ô cửa_quyền đi,2
nhân kiểu tày,0
ông này diễn_hài nói mua vui cho mọi người mà đừng chửi ông ấy,0
chất tiền_đoán nữa 2017 xe về 2018 xe về năm 2019 xe về tiền_đoán xa chúc 2022,0
9 người đc nhận máu,0
mom con nay to_ne cho no ngam cuot phun cay_canh tot cay_lam cac_bac a,0
ông đặt cho tên khánh_bánh ông mất rồi,0
cô minh_hiếu dễ_thương quá ạ,0
theo trần dần thì 2022 việt_nam là 1 tỉnh của tq rồi sao trần dần về được nữa nhỉ,0
ae 3 cố_gắng ở trong nhà tránh dịch nha chết nó chôn tập_thể đó 3 mà chết hết thì ko có ai ăn_cứt cho mỹ đâu,2
chuối hong thầy,0
phục_vụ cho cộng_sản mà ko mang lợi cho chúng những người này kì_vọng gì mong chúng_nhân từ đưa ra miếng xương sao,2
ngọc ánh sợ quá nhưng e vừa về rồi,0
t vừa đọc nhầm là miễn nhiễn,0
trang nay bi_bon viet tan mua dut roi bay gio chi thay mui thoi ko ah,0
may quá idol_giới trẻ của vũ_trụ vẫn chưa dính virus,0
tú cho anh ba con blue,0
mang tiếng fan cứng đăng nhưng đéo đc duyệt,1
chẳng thấy nó đẹp ở chỗ nào cả,1
gu thời_trang gạ địt à,1
tq chắc_chắn sẽ không xâm_lược láng_giềng vì công_cuộc xâm_lược đó đã được tq hoàn_tất lâu rồi,0
hacker doi ten,0
có giáo_án ms tui idol của thầy,0
lê bảo_trâm ủa có ai khác giống nữa hả zậy chắc nó cũng là bà_con của m,0
làm subnautica nx anh ơi mẹ anh làm mặn vl ra,0
cái phận thằng yếu vùng_vẫy cho lắm r cũng phải nghe lệnh thằng to thôi v,0
phuc tran cảm_ơn bạn mình nhé,0
thầy đi làm hlv cho t1 rồi nha các trò,0
ơh khoan khoan_tùng ơi sao số 1 của con lại là ngón giữa vậy,0
lê_thị_huỳnh như m giống như cánh hoa vậy,0
quần gạ chịch à,1
chơi banh cơm_gạo thì đừng dại mua típ nhất là của thằng trung_thần thông_nha anh_em bám anh hoàng_cửu long miễn_phí chắc cú nhất này,0
khanh huyen vuu ok ảnh này thì công_nhận,0
giống nhau thế có họ_hàng gì không vậy,0
ông can đang bận bảo_vệ bọn ngu nhưng ra vẽ gánh_team và đứng trong bệ đá cổ nhưng vẫn cần sự cover từ đồng_đội tránh bị dive bệ đá,2
oiiiii nàng công_chúa,0
em chào chị chị xinh quá thương chị quá,0
già mà dơ,1
thùy promise nghe hư_trúc nhưng lại rất mộ dung_phục à emmm,0
lúc đó chị công_đức vô_lượng trời sẽ phù_hộ cho chị,0
tạ thị_ngọc_duyên công_nhận hay có bệh lâu_lâu tự nhớ lại chuyện cuời xong cuời vcl,0
ở trên chuyến may bay đónhieu người nhiễm kg khai_báo chu_đau phải minh_nhung đâu,0
người thiệt_hại là chủ xe thì để chủ xe tự_ý_thức,0
trung_đa cấp,0
yêu chị quá,0
nh vl anh,0
lỗ lồồn,1
chưa chắc gì ngta đã chia_tay mà ở đó quay lại,0
em sẽ sub cho abe kênh mới yên_tâm nha abe,0
dm cái giọng cười abe nghe khốn_nạn vl ạ nhưng mỗi lần em nghe em đều cười theo,2
tùng mới đáng iu,0
mình là dân xem bóng_đá đơn_thuần cổ_vũ đội_tuyển và cực ghét tụi xàm trên khán_đài toàn đưa ảnh ng chết lên,0
cũng có thế nói là mất hết,0
graaaaaaa lên nào các bạn ơi,0
cương đặng đang bảo ông palu_lưu ấy,0
10 h lên stream nghe gáy chị_em oiiiiiiii,0
tương_lai như phúc_xo thôi,0
nhờ biết đến những video của nhà_tiên trikiêm_cố zấn cấp cao của tổng_thống đỗ nam_chum mà em hết bị táo_bón,0
hàn_quốc chửi dân đông_lào và đây là hậu_quả,0
biệt_danh cho ai cần nha,0
nhan nay de_lam j_nhi,0
cờ_giáo hộitựng_trưng cho hòa_bình công_lý ko biết ah,0
nói qc_game lại tự_ái,0
phương_tú ai biết người nghe_đâu mà mấy bài đấy vẫn hit,0
ngày_xưa chị nghèo,0
mixigaminh ghe,0
hợp ní,0
anh_em vào chửi giùm t thằng này,0
trang moon cười đỏ hết lợi,0
giang_hồ hải_phòng sau khi xem giang_hồ bắc_ninh dạy_dỗ đàn_em và cái kết,0
con điên,2
đúng r bạn,0
lại cà_khịa,0
thương cô ba,0
chàng trai yêu_thương bộ_tộc là bà phù_thủy đây ak anh 3,0
tưởng xuân hiển_vcl ba chó vvv,2
thương cô quá,0
cái này hả,0
k icm ca_sĩ concac à,2
cũng được đấy chứ a_độ ộ ộ ộ ộ ộ,0
sói said ông_già đang đánh t ko trượt phát lào giờ phải xin_lỗi,0
coi cái này nè thành_viên facebook thân_mến facebook là giả_sử để được đóng_cửa gần đây nó đang trở_nên quá đông đã có nhiều thành_viên phàn_nàn rằng facebook đang trở_nên rất chậm hồ_sơ cho thấy rằng có rất nhiều thành_viên facebook hoạt_động v,0
cảm_ơn thầy nha,0
trần dần bị đồng_tính thôi,0
fan cô minh_hiếu nè,0
ở đâu mà trời vẫn trong xanh vậy anh,0
idol một thời,0
xaolonnnnnnnnn,1
tao thích tối về lại đc_vỗ về bờ môg phê,0
đéo mę vàng nģoc cái đéo gì láo phétsąo keđįtmę tųi dân trung_quőc nó chôn sőng nį bây_giö đâyđéo mę dân làm nail mà sõ lá lo_la lên mąng nói là sőng mãn đöi trên nhung lųa cái đéo gìdân chó đéo sőng gïa tąo thì có,2
vs idol luôn_luôn,0
diễn_viên hô ni_hút mà ngại gì mấy khác kk,0
các cô_chú phải cho tụi con nghỉ thêm 12 tuần nữa mới an_tâm đến lớp_học 3,0
anh lấy súng ra bắn là nó sợ à,0
hoan_ho chị ba sao ko cho cai_cad zạ chị ba ung_ho qua ma sao ko cho em,0
tân bùi_duy khá giống pha mù tạt,0
bã nói tỉnh_bơ ak,0
thấy thì thấy nói giàu lắm có tiền lắm con ông cháu cha lắm ra nước_ngoài dell có tiền về bệnh xạo_lozzz thì vẫn còn mỗi ngày,2
eo ôi đứa nào thảo với bố théeee yêu quá huhu,0
xin chào_ngài may có sự xuất_hiẹn trở_lại của ngài làm tôi thuyên_giảm bệnh trĩ,0
nghe khá hay,0
giống nhau như 2 giọt nước mà mỗi cái là 1 giọt nước_mắt với 1 giọt nước thôi ạ,1
ông ơi_sao một_số người ở hải_ngoại suốt,0
nè he,0
xi men tiếng pháp là tuần_lễ các thiếu_nữ phá đel_bộ vòng nầy gồm 7 chiế́c tượng_trưng chl tuần_lễ còn dân nầy mắc ngu quá nên đeo 70 chiếc,2
đoàn quang_vinh dm quảng_cáo,0
chưa kịp hiểu sự đời thì muốn tử_tử rồi,0
con yên_tâm_bố cũng hòm hòm 78 triệutháng thôi nhưng vẫn lo được 2 bữa tôm_hùm 1 bữa cua alaska cho con đều được v,0
an_noi vua phai_thoi pn gi ma an_noi kieu_k co_nguoi day vay,0
ông bô bắn tay run_vai lon_tùng sói said,0
,0
bác học anh bar,0
10 đời chồng từ 1717 cho ai cần,0
teen gif ad ơi,0
tết rồi thầy ơi,0
hãy nhớ con_người hơn con vật ở cái ý_thức,1
lặng táo_quân vi_hành_đổi lịch phát_sóng rồi nhé chứ giờ táo_quân sẽ không chiếu vào tối 30 tết đâu,0
thầy ơi em để_ý thấy tiểu_tiểu giống vị tướng này 3,0
nhung ơi_là nhung sao mày báo đời dữ vậy nhung,2
quá chời quá đất kon_tiết,0
atm cao_lãnh,0
máy_ảnh đúng rõ nét v,0
thầy ba said,0
bệnh_viện đa quốc_gia tài_trợ cho chương_trình này,0
nghi_vấn nguyễn_đắc_tú đụ,0
xong,0
nhật cũng có nhật_this nhật_that à đất_nước văn_minh con_người được ca_ngợi sống đẹp mà vẫn có một_vài thành_phần như thế thì bảo sao việt_nam chả có chị n,1
chửi thằng nguyễn_sin đi chị thằng này ác lắm hình_như mũi chị hiếu_hơi lệch á,2
trái_tim sao to bằng anh lê bảo_bình được,0
mặc cái quần giống thằng biến_thái,1
im mẹ i,1
nguyễn_jonh thật_ra mỹ chỉ chống học_thuyết_cộng_sản nói_riêng và những nước gây bất_ổn cho thế_giới chứ mỹ_ko xem độc_tài như kẻ_thù bất_cộng đái_thiên nếu loại độc_tài đó chỉ làm khổ dân nước đó mà ko ảnh_hưởng đến dân nước mỹ đến giờ các quốc_gia,2
người hùng_nam mô_a di_đà phật,0
anh này mà đưa lên báo thì hót hòn họt nhểy quên luôn cả mấy người kia luôn ấy,0
khắc tiệp thì lấy việt tiệp_khóa mõm lại,2
trai trong trắng m thấy sự đi lùi chưa,0
mi rose đâu cũng gặp thiệt luôn,0
cô có khỏe ko,0
sợ thật,0
bạn biết facebook của chị ý không ạ,0
kiều_trinh đâu t chẳng đọc đc,0
đẹp thầy ơi,0
đạt phạm m tag ông già m vào mà hỏi,0
bị ngu à,2
căng quá các bác uiii,0
linh kute sao e biết xa giỏi vậy,0
tại_sao lại đọc vai rớt vai rớt là gì vậy đọc tầm bậy,0
cái này nên đưa cho các em mẩu_giáo xem để các em biết đánh răng thế_nào cho đúng,0
anh thi nào đi đăng_ký rủ anh nhé,0
mấy thằng nhận được máu,0
nguyễn_trọng_hiệp nước miếng,0
haha 9,0
về vn ăn_mau lol à,1
sat mui vo lon_no co_hieu no vua sau vua nao_yeu nua,2
mạnh hoàng_fa thì đừng ăn_nx cho khỏi sợ bị ngộ_độc,0
cầu mong_thần cá_voi và thần cá_heo giúp nhật_bản qua đc cơn hoạn_nạn này,0
thực_ra bên nước_ngoài nghỉ_phép thì vẫn được nhận lương nhé ad,0
đunga rồi anh ba chíp chíp chíp cũa em,0
giống vl khác mỗi cái mặt,0
tầm này cấm nhập_cảnh hết,0
thôi để anh mình yên đi các pạn kikiki,0
ngọc_tâm lúc trước tưởng thật coicon giờ huy đăng_ký kênh luonéo coi nữa,0
đc vliz a ơiii,0
team xanh vô_phá nhà team đỏ mà team đỏ không dám ra team xanh bá_đạo thật hâm_mộ quá ka ka,0
đang nói_chuyện này cái ổng bẻ lái qua chuyện khác mãi v,0
phương_dung nguyễn_năm nào cũng cúng tiền t mệt_mỏi nơi bây ơi,0
yêu thầy,0
tao xịt máu mũi luôn á chúng_mày,0
vu quynh huong đó là 1 sự cân_bằng hoàn_hảo vãilone của tạo hóa,0
ở một diễn_biến khác của các bạn nam triều_tiên,0
thg nào nhập a tôi vậy,0
tèo tèo tú joker,0
ông_già nầy giả_ngây giả_dại mà nói nhiều câu chí_lý hay ra phết khôn_khéo chửi_đổng như thế_này thì chẳng mật_lòng ai,0
con di,2
mình tưởng yêu xa giúp chúng_ta cao hơn,0
phúc_hưng clm,1
xuất cai_l đm quần_áo vn toàn nhập_siêu từ tq hết 70 chứ xuất xuất_clm chúng_mày,2
phải lạc_quan lên thôi rồi cái gì cũng phải qua toàn dân có ý_thức chắc_chắn sẽ vượt qua,0
cho em hỏi ceo là gì thế ạ 33,0
tui nghĩ là xe merc sẽ có camera hành_trình phía sau lưu lại xe nào quay được cảnh này tội cắt ghép clip này là bôi nhọ lãnh_đạo vu_khống xuyên_tạc chứ ít gì,2
quá hay cô minh_hiếu,0
thiên_cơ bất_khả_lộ,0
